ID	공표일	기업명	품목	리콜종류
2088	2019-05-01 	에스디스피드㈜	어린이용 인라인 롤러스케이트	명령에따른리콜
2087	2019-05-01 	SKID ON KOREA LTD(스키드 온 코리아)	어린이용 인라인 롤러스케이트	명령에따른리콜
2086	2019-05-01 	퍼니스포츠	어린이용 인라인 롤러스케이트	명령에따른리콜
2085	2019-05-01 	돈키호테	어린이용 킥보드	명령에따른리콜
2084	2019-05-01 	백효정아기띠	유아용 캐리어	명령에따른리콜
2083	2019-05-01 	(주)거목인터네셔날	유모차	명령에따른리콜
2082	2019-05-01 	㈜카라멜팝콘	지우개 (학용품)	명령에따른리콜
2081	2019-05-01 	(주)태건씨앤에스	유모차	명령에따른리콜
2080	2019-05-01 	(주)굿베이비	유모차	명령에따른리콜
2079	2019-05-01 	㈜구름과환경	유모차	명령에따른리콜
2078	2019-05-01 	(주)파파야나인	어린이용 자전거	명령에따른리콜
2077	2019-05-01 	(주)하이레포츠	어린이용 자전거	명령에따른리콜
2076	2019-05-01 	(주)성보	유아용 삼륜차	명령에따른리콜
2075	2019-05-01 	㈜썬앤토이	유아용 삼륜차	명령에따른리콜
2074	2019-05-01 	크리스탈 팬시	지우개	명령에따른리콜
2073	2019-05-01 	(주)점프	지우개	명령에따른리콜
2072	2019-05-01 	아이엠제이에스주식회사	운동완구 (완구)	명령에따른리콜
2071	2019-05-01 	유한회사 에이치아이	기타완구 (완구)	명령에따른리콜
2070	2019-05-01 	(주)코니아이엔씨	봉제완구 (완구)	명령에따른리콜
2069	2019-05-01 	E.Y.Enterprise	승용완구 (완구)	명령에따른리콜
2068	2019-05-01 	태성상사	모형완구 (완구)	명령에따른리콜
2067	2019-05-01 	(주)자석나라	자석완구 (완구)	명령에따른리콜
2066	2019-05-01 	매몬스튜디오	기타완구 (완구)	명령에따른리콜
2065	2019-05-01 	(주)티블루	조종완구 (완구)	명령에따른리콜
2064	2019-05-01 	명인랜드(주)	자석완구 (완구)	명령에따른리콜
2063	2019-05-01 	베이비캠프(주)	운동완구 (완구)	명령에따른리콜
2062	2019-05-01 	나이스토이	모형완구 (완구)	명령에따른리콜
2061	2019-05-01 	국민교육사	기타완구 (완구)	명령에따른리콜
2060	2019-05-01 	대신전자	게임완구 (완구)	명령에따른리콜
2059	2019-05-01 	제이유니트	활동완구 (완구)	명령에따른리콜
2058	2019-05-01 	㈜삼우힐링라이프	게임완구 (완구)	명령에따른리콜
2057	2019-05-01 	SKID ON KOREA LTD(스키드 온 코리아)	보호장구 (어린이용 스포츠 보호용품)	명령에따른리콜
2056	2019-05-01 	아트비	바닥매트 (합성수지제 어린이용품)	명령에따른리콜
2055	2019-05-01 	(주)다요앤	바닥매트 (합성수지제 어린이용품)	명령에따른리콜
2054	2019-05-01 	키즈블랑	바닥매트 (합성수지제 어린이용품)	명령에따른리콜
2053	2019-05-01 	아이끌레	바닥매트 (합성수지제 어린이용품)	명령에따른리콜
2052	2019-05-01 	(주)비에스코리아	바닥매트 (합성수지제 어린이용품)	명령에따른리콜
2051	2019-05-01 	하임앤헷세드 주식회사	외의류(유아용 섬유제품)	명령에따른리콜
2050	2019-05-01 	(주)모와부	자동차용 어린이 보호장치	명령에따른리콜
2049	2019-05-01 	(주)모와부	자동차용 어린이 보호장치	명령에따른리콜
2048	2019-05-01 	세경사	자동차용 어린이 보호장치	명령에따른리콜
2047	2019-04-30 	이케아	기저귀교환대/서랍장	자발적리콜
2046	2019-04-25 	법무법인 광장	Apple 3구 교류플러그 어댑터(영국 스타일 G 타입) - 영국, 싱가폴 그리고 홍콩에서 사용할 수 있도록 설계되었고, 2003년부터 2010년 사이에 제조되었으며, 대략 2003년 1월부터 2015년 1월 사이에 Mac과 특정 iOS 기기의 주문자 상표 부착 제품 및  Apple 여행용 어댑터 키트의 일부로 유통됨	자발적리콜
2045	2019-04-15 	삼성공업	전기포충기	자발적리콜
2044	2019-04-09 	플라잉타이거코리아주식회사	나만의 자석 기차 만들기	자발적리콜
2043	2019-02-28 	엄군패키지	크레용·크레파스(학용품)	명령에따른리콜
2042	2019-02-28 	더원엘이디	조명기구용컨버터	명령에따른리콜
2041	2019-02-28 	(주)다성하이테크	LED등기구	명령에따른리콜
2040	2019-02-28 	파룩스(주)	LED등기구	명령에따른리콜
2039	2019-02-28 	파나룩스	LED등기구	명령에따른리콜
2038	2019-02-28 	주식회사 대도엘이디	LED등기구	명령에따른리콜
2037	2019-02-28 	(주)제로조명	LED등기구	명령에따른리콜
2036	2019-02-28 	삼성인테리어조명	전기스탠드	명령에따른리콜
2035	2019-02-28 	(주)나오테크	직류전원장치	명령에따른리콜
2034	2019-02-28 	이던	전기방석	명령에따른리콜
2033	2019-02-28 	한일온돌과학	전기방석	명령에따른리콜
2032	2019-02-28 	한일메디칼	전기방석	명령에따른리콜
2031	2019-02-28 	주식회사 곰표한일전자	전기방석	명령에따른리콜
2030	2019-02-28 	(주)엠디프라임	전기찜질기	명령에따른리콜
2029	2019-02-28 	샤프메즈	전기찜질기	명령에따른리콜
2028	2019-02-28 	(주)닥터웰	전기찜질기	명령에따른리콜
2027	2019-02-28 	성진에이블(주)	전기찜질기	명령에따른리콜
2026	2019-02-28 	(주)영메디칼바이오	전기찜질기	명령에따른리콜
2025	2019-02-28 	토황토	전기찜질기	명령에따른리콜
2024	2019-02-28 	일산통상	전기매트	명령에따른리콜
2023	2019-02-28 	(주)현대의료기	전기매트	명령에따른리콜
2022	2019-02-28 	한일트랜스	가정용소형변압기	명령에따른리콜
2021	2019-02-28 	김앤김전자	속눈썹 열 성형기	명령에따른리콜
2020	2019-02-28 	㈜한일공업	가정용소형변압기	명령에따른리콜
2019	2019-02-28 	(주)진성에프앤디	속눈썹 열 성형기	명령에따른리콜
2018	2019-02-28 	(주)안온	속눈썹 열 성형기	명령에따른리콜
2017	2019-02-28 	(주)소르니아	가구[높이 762 mm 이상 가정용 서랍장]	명령에따른리콜
2016	2019-02-28 	(주)디자인벤처스	가구[높이 762 mm 이상 가정용 서랍장]	명령에따른리콜
2015	2019-02-28 	(주)바스포르OEM	가구[높이 762 mm 이상 가정용 서랍장]	명령에따른리콜
2014	2019-02-28 	대신무역	건전지	명령에따른리콜
2013	2019-02-28 	(주)성박	실내용바닥재(합성수지제 욕실바닥매트)	명령에따른리콜
2012	2019-02-28 	코리아케어서프라이	실내용바닥재(합성수지제 욕실바닥매트)	명령에따른리콜
2011	2019-02-28 	희성SP	헬스기구	명령에따른리콜
2010	2019-02-28 	 (주)이고진	헬스기구	명령에따른리콜
2009	2019-02-28 	㈜인다인	외의류(아동용 섬유제품)	명령에따른리콜
2008	2019-02-28 	(주)이랜드월드패션사업부	가방류(아동용 섬유제품)	명령에따른리콜
2007	2019-02-28 	(주)스텝케어	가방류(아동용섬유제품)	명령에따른리콜
2006	2019-02-28 	㈜아트박스	가방류(아동용 섬유제품)	명령에따른리콜
2005	2019-02-28 	이연산업(주)	가방류(아동용섬유제품)	명령에따른리콜
2004	2019-02-28 	스케처스코리아	신발류(아동용 섬유제품)	명령에따른리콜
2003	2019-02-28 	㈜블랙야크	가방류(아동용 섬유제품)	명령에따른리콜
2002	2019-02-28 	주식회사 파스텔세상	외의류(아동용 섬유제품)	명령에따른리콜
2001	2019-02-28 	(주)사라코	어린이용 바퀴달린 운동화	명령에따른리콜
2000	2019-02-28 	토박스코리아	신발류(어린이용 가죽제품)	명령에따른리콜
1999	2019-02-28 	(주)이마이크로	샤프연필 및 샤프연필심(학용품)	명령에따른리콜
1998	2019-02-28 	비앤피	샤프연필 및 샤프연필심(학용품)	명령에따른리콜
1997	2019-02-28 	선우코리아	샤프연필 및 샤프연필심(학용품)	명령에따른리콜
1996	2019-02-28 	(주)트리	크레용·크레파스(학용품)	명령에따른리콜
1995	2019-02-28 	(주)재준	필통(학용품)	명령에따른리콜
1994	2019-02-28 	도도코리아	미술공예완구(완구)	명령에따른리콜
1993	2019-02-28 	위컴	가방류(유아용 섬유제품)	명령에따른리콜
1992	2019-02-11 	(주)스엔코	유아용 의자	자발적리콜
1991	2019-02-07 	(주)데카트론코리아	DST 100	자발적리콜
1990	2019-02-01 	주식회사 미듬	전동가위용 Li-Po 배터리	자발적리콜
1989	2019-01-18 	에이치피코리아 유한회사	노트북용 리튬이온 배터리	자발적리콜
1988	2019-01-18 	(주)파크론	스마트홈 온수매트 보일러	자발적리콜
1987	2019-01-10 	스페셜라이즈드코리아 (유)	Roubaix, Ruby, Sirrus pro 자전거	자발적리콜
1986	2019-01-02 	SK매직(주)	전기식기세척기	자발적리콜
1985	2018-12-21 	더엠파이어	보드(스노보드)	명령에따른리콜
1984	2018-12-21 	㈜로베리	보드(스노보드)	명령에따른리콜
1983	2018-12-21 	리틀스텔라 주식회사	외의류(아동용 섬유제품)	명령에따른리콜
1982	2018-12-21 	마틸다엔와이	외의류(아동용 섬유제품)	명령에따른리콜
1981	2018-12-21 	플라잉타이거코리아주식회사	모자류(아동용 섬유제품)	명령에따른리콜
1980	2018-12-21 	㈜레벤	의자(어린이용 가구)	명령에따른리콜
1979	2018-12-21 	(주)라엘코리아	어린이용 장신구	명령에따른리콜
1978	2018-12-21 	코지데이	신발류(어린이용 가죽제품)	명령에따른리콜
1977	2018-12-21 	티비에이	신발류(어린이용 가죽제품)	명령에따른리콜
1976	2018-12-21 	Kelivi	유아용캐리어	명령에따른리콜
1975	2018-12-21 	주식회사 하로월드	유아용 침대	명령에따른리콜
1974	2018-12-21 	비비즈	보행기	명령에따른리콜
1973	2018-12-21 	플라잉타이거코리아주식회사	파스텔(학용품)	명령에따른리콜
1972	2018-12-21 	이젠칼라	그림물감(학용품)	명령에따른리콜
1971	2018-12-21 	(주)크라운볼펜	연필(학용품)	명령에따른리콜
1970	2018-12-21 	동아연필㈜	연필(학용품)	명령에따른리콜
1969	2018-12-21 	㈜대진산업	유아용 의자	명령에따른리콜
1968	2018-12-21 	㈜보아스린	미술완구(완구)	명령에따른리콜
1967	2018-12-21 	㈜케이엠엘리	미술완구(완구)	명령에따른리콜
1966	2018-12-21 	(주)원앤원	모형완구(완구)	명령에따른리콜
1965	2018-12-21 	(주)토이앤퍼즐	퍼즐완구(완구)	명령에따른리콜
1964	2018-12-21 	주식회사 아이엔피	퍼즐완구(완구)	명령에따른리콜
1963	2018-12-21 	미미월드	게임완구(완구)	명령에따른리콜
1962	2018-12-21 	미미월드	역할완구(완구)	명령에따른리콜
1961	2018-12-21 	큐비앤맘	중의류(유아용 섬유제품)	명령에따른리콜
1960	2018-12-21 	스카디아	모자류(유아용 섬유제품)	명령에따른리콜
1959	2018-12-21 	이마트	중의류(유아용 섬유제품)	명령에따른리콜
1958	2018-12-21 	세비실업	내의류(유아용 섬유제품)	명령에따른리콜
1957	2018-12-21 	(유)플러스	내의류(유아용 섬유제품)	명령에따른리콜
1956	2018-12-21 	㈜쁘레베베	자동차용어린이보호장치	명령에따른리콜
1955	2018-12-21 	쥬얼리팬시	액체괴물(완구)	명령에따른리콜
1954	2018-12-21 	주식회사 에이위즈	액체괴물(완구)	명령에따른리콜
1953	2018-12-21 	설레어	액체괴물(완구)	명령에따른리콜
1952	2018-12-21 	미녀와 야수	액체괴물(완구)	명령에따른리콜
1951	2018-12-21 	모모	액체괴물(완구)	명령에따른리콜
1950	2018-12-21 	도도코리아	액체괴물(완구)	명령에따른리콜
1949	2018-12-21 	플라잉타이거코리아주식회사	액체괴물(완구)	명령에따른리콜
1948	2018-12-21 	플라잉타이거코리아주식회사	액체괴물(완구)	명령에따른리콜
1947	2018-12-21 	푸른팬시	액체괴물(완구)	명령에따른리콜
1946	2018-12-21 	푸른팬시	액체괴물(완구)	명령에따른리콜
1945	2018-12-21 	콘텐츠 허브	액체괴물(완구)	명령에따른리콜
1944	2018-12-21 	콘텐츠 허브	액체괴물(완구)	명령에따른리콜
1943	2018-12-21 	재미존	액체괴물(완구)	명령에따른리콜
1942	2018-12-21 	재미존	액체괴물(완구)	명령에따른리콜
1941	2018-12-21 	미정아트	액체괴물(완구)	명령에따른리콜
1940	2018-12-21 	미정아트	액체괴물(완구)	명령에따른리콜
1939	2018-12-21 	KY I&D	액체괴물(완구)	명령에따른리콜
1938	2018-12-21 	KY I&D	액체괴물(완구)	명령에따른리콜
1937	2018-12-21 	㈜모던트레이드	액체괴물(완구)	명령에따른리콜
1936	2018-12-21 	㈜모던트레이드	액체괴물(완구)	명령에따른리콜
1935	2018-12-21 	㈜모던트레이드	액체괴물(완구)	명령에따른리콜
1934	2018-12-21 	앨리스디자인(주)	액체괴물(완구)	명령에따른리콜
1933	2018-12-21 	앨리스디자인(주)	액체괴물(완구)	명령에따른리콜
1932	2018-12-21 	앨리스디자인(주)	액체괴물(완구)	명령에따른리콜
1931	2018-12-21 	앨리스디자인(주)	액체괴물(완구)	명령에따른리콜
1930	2018-12-21 	㈜아이포커스	액체괴물(완구)	명령에따른리콜
1929	2018-12-21 	㈜아이포커스	액체괴물(완구)	명령에따른리콜
1928	2018-12-21 	㈜아이포커스	액체괴물(완구)	명령에따른리콜
1927	2018-12-21 	㈜아이포커스	액체괴물(완구)	명령에따른리콜
1926	2018-12-21 	애니토이	액체괴물(완구)	명령에따른리콜
1925	2018-12-21 	애니토이	액체괴물(완구)	명령에따른리콜
1924	2018-12-21 	애니토이	액체괴물(완구)	명령에따른리콜
1923	2018-12-21 	애니토이	액체괴물(완구)	명령에따른리콜
1922	2018-12-21 	도로시팬시	액체괴물(완구)	명령에따른리콜
1921	2018-12-21 	도로시팬시	액체괴물(완구)	명령에따른리콜
1920	2018-12-21 	도로시팬시	액체괴물(완구)	명령에따른리콜
1919	2018-12-21 	도로시팬시	액체괴물(완구)	명령에따른리콜
1918	2018-12-21 	도로시팬시	액체괴물(완구)	명령에따른리콜
1917	2018-12-21 	은혜사	액체괴물(완구)	명령에따른리콜
1916	2018-12-21 	은혜사	액체괴물(완구)	명령에따른리콜
1915	2018-12-21 	은혜사	액체괴물(완구)	명령에따른리콜
1914	2018-12-21 	은혜사	액체괴물(완구)	명령에따른리콜
1913	2018-12-21 	은혜사	액체괴물(완구)	명령에따른리콜
1912	2018-12-21 	은혜사	액체괴물(완구)	명령에따른리콜
1911	2018-12-21 	미래와사람	액체괴물(완구)	명령에따른리콜
1910	2018-12-21 	미래와사람	액체괴물(완구)	명령에따른리콜
1909	2018-12-21 	미래와사람	액체괴물(완구)	명령에따른리콜
1908	2018-12-21 	미래와사람	액체괴물(완구)	명령에따른리콜
1907	2018-12-21 	미래와사람	액체괴물(완구)	명령에따른리콜
1906	2018-12-21 	미래와사람	액체괴물(완구)	명령에따른리콜
1905	2018-12-21 	미래와사람	액체괴물(완구)	명령에따른리콜
1904	2018-12-21 	미래와사람	액체괴물(완구)	명령에따른리콜
1903	2018-12-21 	㈜카라멜팝콘	액체괴물(완구)	명령에따른리콜
1902	2018-12-21 	㈜카라멜팝콘	액체괴물(완구)	명령에따른리콜
1901	2018-12-21 	㈜카라멜팝콘	액체괴물(완구)	명령에따른리콜
1900	2018-12-21 	㈜카라멜팝콘	액체괴물(완구)	명령에따른리콜
1899	2018-12-21 	㈜카라멜팝콘	액체괴물(완구)	명령에따른리콜
1898	2018-12-21 	㈜카라멜팝콘	액체괴물(완구)	명령에따른리콜
1897	2018-12-21 	㈜카라멜팝콘	액체괴물(완구)	명령에따른리콜
1896	2018-12-21 	㈜카라멜팝콘	액체괴물(완구)	명령에따른리콜
1895	2018-12-21 	㈜카라멜팝콘	액체괴물(완구)	명령에따른리콜
1894	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1893	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1892	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1891	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1890	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1889	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1888	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1887	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1886	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1885	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1884	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1883	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1882	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1881	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1880	2018-12-21 	㈜프랜즈코리아	액체괴물(완구)	명령에따른리콜
1879	2018-12-21 	㈜올리벤더	전기찜질기	명령에따른리콜
1878	2018-12-21 	(주)솔릭스	직류전원장치	명령에따른리콜
1877	2018-12-21 	도경LED	조명기구용컨버터(LED용)	명령에따른리콜
1876	2018-12-21 	㈜SA전기조명	LED등기구	명령에따른리콜
1875	2018-12-21 	(주)한승	LED등기구	명령에따른리콜
1874	2018-12-21 	㈜예도전기조명	LED등기구 (매입형)	명령에따른리콜
1873	2018-12-21 	(주)에스케이디엘이디	LED등기구	명령에따른리콜
1872	2018-12-21 	세진조명	LED등기구	명령에따른리콜
1871	2018-12-21 	(주)생명사랑	전기찜질기	명령에따른리콜
1870	2018-12-21 	㈜프로텍메디칼	전기찜질기	명령에따른리콜
1869	2018-12-21 	㈜에스에스에이치	전기찜질기	명령에따른리콜
1868	2018-12-21 	한양(HAN YANG)	전기찜질기	명령에따른리콜
1867	2018-12-21 	(주)원테크	전기매트	명령에따른리콜
1866	2018-12-21 	대상의료기	전기매트	명령에따른리콜
1865	2018-12-21 	한화 꿈에 온 의료기	전기매트	명령에따른리콜
1864	2018-12-21 	㈜한일의료기	전기매트	명령에따른리콜
1863	2018-12-21 	㈜선영코리아	전기장판	명령에따른리콜
1862	2018-12-21 	한일온열기	전기방석	명령에따른리콜
1861	2018-12-21 	신유일전자	전기방석	명령에따른리콜
1860	2018-12-21 	선진물산	전기방석	명령에따른리콜
1859	2018-12-21 	㈜아이엔에스코리아	전기라디에이터	명령에따른리콜
1858	2018-12-21 	헵시바㈜	전기스토브	명령에따른리콜
1857	2018-12-21 	지앤씨월드(주)	전기스토브	명령에따른리콜
1856	2018-12-21 	(주)한새	전기휴대형그릴	명령에따른리콜
1855	2018-12-21 	(주)구들장	전기온수매트	명령에따른리콜
1854	2018-12-21 	(주)에스엘이노텍	전기온수매트	명령에따른리콜
1853	2018-12-10 	스페셜라이즈드코리아 (유)	Ohlins RXF36 에어 스프링 서스펜션 포크	자발적리콜
1852	2018-12-10 	이케아	확장형 테이블	자발적리콜
1851	2018-11-26 	㈜씨케이	조종완구(완구)	명령에따른리콜
1850	2018-11-24 	코엔코	오리가미종이배	자발적리콜
1849	2018-11-20 	(주)대우어플라이언스	기름난로	자발적리콜
1848	2018-11-20 	홍진테크(주)	기름난로	자발적리콜
1847	2018-11-16 	(주)유로파이앤씨	유로파 캠핑용 석유난로	자발적리콜
1846	2018-11-14 	(주)아성에이치엠피	보호장구(어린이용 스포츠 보호용품)	명령에따른리콜
1845	2018-11-14 	베스트 프렌즈	줄넘기(기타 어린이제품)	명령에따른리콜
1844	2018-11-14 	(주)비바스포츠	어린이용 롤러스케이트	명령에따른리콜
1843	2018-11-14 	디엘팬시	기타	명령에따른리콜
1842	2018-11-14 	유아이티통상	기타	명령에따른리콜
1841	2018-11-14 	㈜신우실업	기타	명령에따른리콜
1840	2018-11-14 	동신씨앤티	기타	명령에따른리콜
1839	2018-11-14 	(주)샤바스	기타	명령에따른리콜
1838	2018-11-14 	(주)윙하우스	어린이용 물안경	명령에따른리콜
1837	2018-11-14 	㈜피닉스레포츠	어린이용 물안경	명령에따른리콜
1836	2018-11-14 	와이키산업	어린이용 물안경	명령에따른리콜
1835	2018-11-14 	(주)사나디코퍼레이션	어린이용 물안경	명령에따른리콜
1834	2018-11-14 	아리아	가방	명령에따른리콜
1833	2018-11-14 	㈜마이더스필	가방(어린이용 가죽제품)	명령에따른리콜
1832	2018-11-14 	도트엔도트	구두(어린이용 가죽제품)	명령에따른리콜
1831	2018-11-14 	에스투이 인터내셔널	구두(어린이용 가죽제품)	명령에따른리콜
1830	2018-11-14 	대일산업	어린이용 스케이트보드	명령에따른리콜
1829	2018-11-14 	리코무역㈜	욕실화(유아용 섬유제품)	명령에따른리콜
1828	2018-11-14 	에스디스피드㈜	보호장구(어린이용 스포츠 보호용품)	명령에따른리콜
1827	2018-11-14 	신신상사 주식회사	보호장구(어린이용 스포츠 보호용품)	명령에따른리콜
1826	2018-11-14 	랜드웨이스포츠	보호장구(어린이용 스포츠 보호용품)	명령에따른리콜
1825	2018-11-14 	장미코퍼레이션	기타	명령에따른리콜
1824	2018-11-14 	포포팬시	필통(학용품)	명령에따른리콜
1823	2018-11-14 	포포팬시	필통(학용품)	명령에따른리콜
1822	2018-11-14 	에이치와이물산 주식회사	필통(학용품)	명령에따른리콜
1821	2018-11-14 	에이치와이물산 주식회사	필통(학용품)	명령에따른리콜
1820	2018-11-14 	에이치와이물산 주식회사	필통(학용품)	명령에따른리콜
1819	2018-11-14 	(주)필박스	필통(학용품)	명령에따른리콜
1818	2018-11-14 	(주)필박스	필통(학용품)	명령에따른리콜
1817	2018-11-14 	(주)필박스	필통(학용품)	명령에따른리콜
1816	2018-11-14 	(주)필박스	필통(학용품)	명령에따른리콜
1815	2018-11-14 	(주)푸른숲	지우개(학용품)	명령에따른리콜
1814	2018-11-14 	(주)다다	지우개(학용품)	명령에따른리콜
1813	2018-11-14 	(주)이엘에프비	지우개(학용품)	명령에따른리콜
1812	2018-11-14 	(주)이엘에프비	지우개(학용품)	명령에따른리콜
1811	2018-11-14 	(주)이엘에프비	지우개(학용품)	명령에따른리콜
1810	2018-11-14 	(주)이엘에프비	지우개(학용품)	명령에따른리콜
1809	2018-11-14 	대성	플라스틱인형(완구)	명령에따른리콜
1808	2018-11-14 	애니토이	플라스틱인형(완구)	명령에따른리콜
1807	2018-11-14 	㈜씨케이	조종완구(완구)	명령에따른리콜
1806	2018-11-14 	㈜포케이	조종완구(완구)	명령에따른리콜
1805	2018-11-14 	토이세븐	시계완구(완구)	명령에따른리콜
1804	2018-11-14 	토이세븐	시계완구(완구)	명령에따른리콜
1803	2018-11-14 	토이세븐	시계완구(완구)	명령에따른리콜
1802	2018-11-14 	나우출판사	자석완구(완구)	명령에따른리콜
1801	2018-11-14 	㈜맘스보드	자석완구(완구)	명령에따른리콜
1800	2018-11-14 	토이사이언스	자석완구(완구)	명령에따른리콜
1799	2018-11-14 	㈜에드토이	자석완구(완구)	명령에따른리콜
1798	2018-11-14 	훈민정음오피스	자석완구(완구)	명령에따른리콜
1797	2018-11-14 	하우링크글로벌	자석완구(완구)	명령에따른리콜
1796	2018-11-14 	아리랑과학	자석완구(완구)	명령에따른리콜
1795	2018-11-14 	빙고인터내셔날	자석완구(완구)	명령에따른리콜
1794	2018-11-14 	(주)트리	자석완구(완구)	명령에따른리콜
1793	2018-11-14 	자람사이언스	자석완구(완구)	명령에따른리콜
1792	2018-11-14 	영상테크사이언스	자석완구(완구)	명령에따른리콜
1791	2018-11-14 	유한회사 만들기대장	자석완구(완구)	명령에따른리콜
1790	2018-11-14 	(주)우성인퍼텍스	창문블라인드	명령에따른리콜
1789	2018-11-14 	인성	롤러스케이트	명령에따른리콜
1788	2018-11-14 	(주)데코라인퍼니쳐	서랍장(가구)	명령에따른리콜
1787	2018-11-14 	칠성산업	속눈썹 열 성형기	명령에따른리콜
1786	2018-11-14 	유닉스전자(주)	속눈썹 열 성형기	명령에따른리콜
1785	2018-11-14 	(주)덕유	PVC 바닥재(실내용 바닥재)	명령에따른리콜
1784	2018-11-14 	할인점나라	스텝퍼(헬스기구)	명령에따른리콜
1783	2018-11-14 	은성헬스빌	스텝퍼(헬스기구)	명령에따른리콜
1782	2018-11-14 	굿모닝코리아유통주식회사	롤레이터(고령자용 보행차)	명령에따른리콜
1781	2018-11-14 	동호상사	롤레이터(고령자용 보행차)	명령에따른리콜
1780	2018-11-14 	주식회사탑메디칼	롤레이터(고령자용보행차)	명령에따른리콜
1779	2018-11-14 	(주)미래메디쿠스	롤레이터(고령자용 보행차)	명령에따른리콜
1778	2018-11-14 	JYT TOOLS	휴대용 예초기의 날 (휴대용 예초기의 날 및 보호덮개)	명령에따른리콜
1777	2018-11-14 	JUNG HOON COMPANY	휴대용 예초기의 날 (휴대용 예초기의 날 및 보호덮개)	명령에따른리콜
1776	2018-11-14 	(주)신영테크	휴대용 예초기의 날 (휴대용 예초기의 날 및 보호덮개)	명령에따른리콜
1775	2018-11-14 	비엠티	휴대용 예초기의 날 (휴대용 예초기의 날 및 보호덮개)	명령에따른리콜
1774	2018-11-14 	(주)홈앤가든	휴대용 예초기의 날(휴대용 예초기의 날 및 보호덮개)	명령에따른리콜
1773	2018-11-14 	코스트위드	전동킥보드(스케이트보드)	명령에따른리콜
1772	2018-11-14 	(주)로리스토어	전동킥보드(스케이트보드)	명령에따른리콜
1771	2018-11-14 	㈜예스대현	전동킥보드(스케이트보드)	명령에따른리콜
1770	2018-11-14 	지티글로벌	전동킥보드(스케이트보드)	명령에따른리콜
1769	2018-11-14 	(주)이지케이	전동킥보드(스케이트보드)	명령에따른리콜
1768	2018-11-14 	세그웨이서울 주식회사	전동킥보드(스케이트보드)	명령에따른리콜
1767	2018-11-14 	나노휠	전동킥보드(스케이트보드)	명령에따른리콜
1766	2018-11-14 	(주)아이로봇	전동킥보드(스케이트보드)	명령에따른리콜
1765	2018-11-14 	(주)나노휠	직류전원장치	명령에따른리콜
1764	2018-11-14 	(주)미니모터스	직류전원장치	명령에따른리콜
1763	2018-11-14 	(주)휴먼월드	직류전원장치	명령에따른리콜
1762	2018-11-14 	(주)이현케이블	케이블	명령에따른리콜
1761	2018-11-14 	(주)투윈	전기휴대용그릴	명령에따른리콜
1760	2018-11-14 	(주)대신전기산업	전기액체 가열기기	명령에따른리콜
1759	2018-11-14 	대원가전사업사	전기냄비	명령에따른리콜
1758	2018-11-01 	주식회사 나눅스네트웍스	블레이드(Blade)	자발적리콜
1757	2018-10-29 	(주)데카트론코리아	Forclaz 10° 주니어 트레킹/ 하이킹 침낭레드	자발적리콜
1756	2018-10-11 	태하메카트로닉스(주)	계단밟기	자발적리콜
1755	2018-10-11 	트렉바이시클코리아(유)	라인프로 플랫 페달	자발적리콜
1754	2018-10-02 	아디다스 코리아 (유)	Adidas 아동 수영복	자발적리콜
1753	2018-09-27 	이케아	고정형 백열등기구	자발적리콜
1752	2018-09-19 	한국레노버 유한회사	노트북용 리튬이온 배터리	자발적리콜
1751	2018-08-31 	삼성전자(주)	N60NCBT Wireless	자발적리콜
1750	2018-08-20 	윈크라우드	공기청정기 WIN-20	자발적리콜
1749	2018-07-31 	델인터내셔널(주)	노트북용 배터리팩	자발적리콜
1748	2018-07-31 	삼성전자(주)	노트북 배터리	자발적리콜
1747	2018-07-31 	(주)타치온네트웍스	리튬이온 배터리	자발적리콜
1746	2018-07-31 	엠에스아이코리아	노트북 배터리	자발적리콜
1745	2018-07-18 	조이어스	멜로디언	명령에따른리콜
1744	2018-07-18 	엘림악기	단소	명령에따른리콜
1743	2018-07-09 	(주)디자인스킨	듀얼시크 캔디매트200 화이트그레이	자발적리콜
1742	2018-07-09 	(주)파크론	퓨어공간폴더 바닐라 시리즈	자발적리콜
1741	2018-07-09 	(주)세기에이치이	DS40F	자발적리콜
1740	2018-07-09 	(주)대산케미텍	뷰티튜드 폴더매트 210	자발적리콜
1739	2018-07-09 	광진조명	LED등기구	명령에따른리콜
